#Run  | omt       2  | omn       2  | omn       1  | kymin     1  /Eigenvalue1            
0178  | 6.199484e+01 | 3.211697e+01 | 3.211697e+01 | 8.451741e-01 |     NaN     NaN
0179  | 3.126806e+01 | 3.760983e+01 | 3.760983e+01 | 9.588939e-01 |     NaN     NaN
0180  | 6.807968e+01 | 8.497625e+00 | 8.497625e+00 | 2.659718e-01 |  5.2440  4.0780
0181  | 5.415654e+01 | 4.530029e+01 | 4.530029e+01 | 8.036635e-01 |  2.1750 -3.5440
0182  | 6.348459e+01 | 1.662616e+01 | 1.662616e+01 | 8.776433e-01 |  8.7580 -7.4700
0183  | 2.650156e+01 | 5.393514e+01 | 5.393514e+01 | 8.577698e-02 |  9.2210  3.4780
0184  | 6.823279e+01 | 3.220791e+01 | 3.220791e+01 | 8.688823e-01 |     NaN     NaN
0185  | 2.079767e+01 | 3.195419e+01 | 3.195419e+01 | 6.276025e-01 |     NaN     NaN
0186  | 6.574542e+01 | 5.957392e+01 | 5.957392e+01 | 9.838523e-02 | 12.0870  3.4560
0187  | 6.583453e+01 | 1.852517e+01 | 1.852517e+01 | 7.517811e-01 |  7.4010 -5.4540
0188  | 2.807433e+01 | 3.792642e+01 | 3.792642e+01 | 2.232392e-01 |  3.7650  7.0430
0189  | 2.414840e+01 | 1.219929e+01 | 1.219929e+01 | 1.290478e-01 |  3.4810  2.5690
0190  | 6.487950e+01 | 5.609699e+01 | 5.609699e+01 | 2.676956e-01 |  5.8010 10.4660
0191  | 5.025951e+01 | 4.923675e+01 | 4.923675e+01 | 7.560680e-01 |     NaN     NaN
0192  | 3.322366e+01 | 3.944834e+01 | 3.944834e+01 | 9.769123e-01 |     NaN     NaN
0193  | 4.417974e+01 | 5.729016e+01 | 5.729016e+01 | 7.493401e-01 |     NaN     NaN
0194  | 5.043086e+01 | 8.920945e+00 | 8.920945e+00 | 4.653761e-01 |  2.9280 -5.2900
0195  | 1.705583e+01 | 2.996642e+01 | 2.996642e+01 | 4.925588e-01 |     NaN     NaN
0196  | 5.065468e+01 | 5.129851e+01 | 5.129851e+01 | 7.868531e-01 |     NaN     NaN
0197  | 5.665721e+01 | 2.089372e+01 | 2.089372e+01 | 8.184352e-01 |  6.4790 -4.4890
0198  | 6.144432e+01 | 1.756478e+01 | 1.756478e+01 | 3.584678e-01 |  2.4420 -5.0720
0199  | 6.523934e+01 | 5.248626e+01 | 5.248626e+01 | 2.810775e-01 |  4.8940 10.4850
0200  | 5.517369e+01 | 2.235698e+01 | 2.235698e+01 | 2.011616e-01 |  6.1980  4.5580
0201  | 4.065181e+01 | 5.260767e+01 | 5.260767e+01 | 3.112471e-01 |     NaN     NaN
0202  | 5.473616e+01 | 3.223268e+01 | 3.223268e+01 | 6.162524e-01 |  2.9920 -5.4690
0203  | 3.373267e+01 | 5.107824e+00 | 5.107824e+00 | 6.959190e-01 |  2.3050 -6.8810
0204  | 6.205655e+01 | 2.736584e+01 | 2.736584e+01 | 5.644037e-01 |  4.0220 -6.8290
0205  | 1.689684e+01 | 2.503285e+01 | 2.503285e+01 | 4.330823e-01 |     NaN     NaN
0206  | 6.159036e+01 | 2.237510e+01 | 2.237510e+01 | 6.681968e-01 |  5.3660 -3.3110
0207  | 1.374131e+01 | 1.617224e+01 | 1.617224e+01 | 6.398559e-01 |     NaN     NaN
0208  | 1.664637e+01 | 5.322484e+01 | 5.322484e+01 | 2.375053e-01 |     NaN     NaN
0209  | 3.819659e+01 | 4.682380e+01 | 4.682380e+01 | 6.401357e-01 |     NaN     NaN
0210  | 1.166704e+01 | 1.416020e+01 | 1.416020e+01 | 7.012832e-01 |     NaN     NaN
0211  | 1.898332e+01 | 5.014808e+01 | 5.014808e+01 | 6.760295e-01 |     NaN     NaN
0212  | 6.015957e+01 | 5.643841e+01 | 5.643841e+01 | 6.198719e-01 |  0.5570 -4.2140
0213  | 6.381927e+01 | 3.389166e+01 | 3.389166e+01 | 1.374919e-01 |  8.8950  3.6230
0214  | 4.622628e+01 | 5.033193e+00 | 5.033193e+00 | 8.635387e-01 |  5.8890 -11.0630
0215  | 6.854027e+01 | 1.691850e+01 | 1.691850e+01 | 7.525566e-01 |  7.9260 -6.2500
0216  | 3.063379e+01 | 4.364857e+01 | 4.364857e+01 | 4.368471e-01 |     NaN     NaN
0217  | 4.231038e+01 | 3.586242e+01 | 3.586242e+01 | 1.848198e-01 |  6.5690  5.5390
0218  | 6.271190e+01 | 1.868078e+01 | 1.868078e+01 | 2.808041e-01 |  4.9070  5.7790
0219  | 5.013445e+01 | 3.091100e+01 | 3.091100e+01 | 8.421494e-02 |  8.2680  1.9640
0220  | 3.627716e+01 | 3.698194e+01 | 3.698194e+01 | 8.020885e-01 |     NaN     NaN
0221  | 5.151630e+01 | 4.978429e+01 | 4.978429e+01 | 6.004153e-01 |     NaN     NaN
0222  | 3.941848e+01 | 1.825287e+01 | 1.825287e+01 | 1.833660e-01 |  4.8190  3.9310
0223  | 3.225905e+01 | 4.216327e+01 | 4.216327e+01 | 4.999219e-01 |     NaN     NaN
0224  | 1.756054e+01 | 3.301087e+01 | 3.301087e+01 | 9.312461e-02 |  6.1210  2.9820
0225  | 6.171793e+01 | 3.046716e+01 | 3.046716e+01 | 6.862734e-02 |  9.0390  1.0910
0226  | 4.446582e+01 | 3.899227e+01 | 3.899227e+01 | 9.648473e-01 |  1.2630 -5.2750
0227  | 6.967196e+01 | 3.508992e+01 | 3.508992e+01 | 5.066433e-01 |  3.8850 -4.4700
0228  | 2.129146e+01 | 2.952430e+01 | 2.952430e+01 | 5.161182e-01 |     NaN     NaN
0229  | 1.118868e+01 | 1.380339e+01 | 1.380339e+01 | 1.424710e-01 |  1.9560  2.9440
0230  | 6.490619e+01 | 2.372051e+01 | 2.372051e+01 | 2.214619e-01 |  6.6900  5.0870
0231  | 1.970619e+01 | 2.852887e+01 | 2.852887e+01 | 4.644663e-01 |     NaN     NaN
0232  | 1.049641e+01 | 5.002852e+01 | 5.002852e+01 | 8.791006e-01 |     NaN     NaN
0233  | 1.795257e+01 | 2.230327e+01 | 2.230327e+01 | 2.932333e-01 |     NaN     NaN
0234  | 3.655005e+01 | 5.059585e+01 | 5.059585e+01 | 8.536553e-01 |     NaN     NaN
0235  | 4.983884e+01 | 1.419564e+01 | 1.419564e+01 | 7.095479e-01 |  4.9390 -5.4430
0236  | 1.702623e+01 | 5.821440e+01 | 5.821440e+01 | 6.875053e-02 |  9.2830  3.2010
0237  | 3.396268e+01 | 2.024388e+01 | 2.024388e+01 | 5.237433e-01 |  0.4710 -2.7050
0238  | 3.464934e+01 | 1.659827e+01 | 1.659827e+01 | 7.141667e-01 |  2.4160 -3.4100
0239  | 3.265629e+01 | 1.290502e+01 | 1.290502e+01 | 8.258798e-01 |  2.8000 -5.2420
0240  | 3.806789e+01 | 5.600353e+00 | 5.600353e+00 | 4.306114e-01 |  1.4160 -5.4550
0241  | 4.615095e+01 | 2.538151e+01 | 2.538151e+01 | 6.050166e-01 |     NaN     NaN
0242  | 5.055355e+01 | 3.955139e+01 | 3.955139e+01 | 1.517674e-01 |  8.2770  4.6830
0243  | 3.066481e+01 | 3.711369e+01 | 3.711369e+01 | 2.556004e-01 |  1.3870  7.8130
0244  | 6.739815e+01 | 4.156922e+01 | 4.156922e+01 | 2.876496e-01 |  5.1050  9.1630
0245  | 1.499473e+01 | 3.423454e+01 | 3.423454e+01 | 7.321670e-01 |     NaN     NaN
0246  | 2.820053e+01 | 5.856851e+01 | 5.856851e+01 | 8.203555e-01 |     NaN     NaN
0247  | 2.653596e+01 | 1.162319e+01 | 1.162319e+01 | 9.994286e-01 |  2.0250 -6.5620
0248  | 3.241337e+01 | 1.606852e+01 | 1.606852e+01 | 4.977226e-01 |  0.5350 -3.3760
0249  | 6.104675e+01 | 7.144586e+00 | 7.144586e+00 | 8.732205e-01 |  8.6720 -11.5070
0250  | 1.057389e+01 | 5.074449e+00 | 5.074449e+00 | 7.452120e-01 |     NaN     NaN
0251  | 5.923647e+01 | 1.013460e+01 | 1.013460e+01 | 8.525308e-02 |  6.3510  0.9860
0252  | 3.114706e+01 | 5.952633e+01 | 5.952633e+01 | 6.290490e-01 |     NaN     NaN
0253  | 1.416858e+01 | 2.651333e+01 | 2.651333e+01 | 7.916124e-01 |     NaN     NaN
0254  | 3.662097e+01 | 5.477061e+01 | 5.477061e+01 | 4.224554e-01 |     NaN     NaN
0255  | 4.813180e+01 | 5.284969e+01 | 5.284969e+01 | 9.222904e-01 |     NaN     NaN
0256  | 3.239382e+01 | 2.890842e+01 | 2.890842e+01 | 9.370856e-01 |     NaN     NaN
